id,title,year,field,split,s_m,s_t,s_mt,s_mn,s_tn,s_mtn,S
H110,Argument Attribution Explanations in Quantitative Bipolar Argumentation Frameworks (Technical Report),0,ALL,historical,0.22508327973657472,0.9267614346973398,-9.645607694612941,0.23691665379022878,0.9604047537150632,5.103302911388794e-16,0.9578571260042349
H111,ForestMonkey: Toolkit for Reasoning with AI-based Defect Detection and Classification Models,0,ALL,historical,0.817924812072724,0.8715141626933784,-9.645607694612941,0.8609258304528922,0.9031518937277226,5.103302911388794e-16,1.4112621793444933
H112,DELPHIC: Practical DEL Planning via Possibilities (Extended Version),0,ALL,historical,0.8712434410867334,0.5774374730354479,-9.645607694612941,0.9170475965186148,0.5983996240171232,5.103302911388794e-16,1.2123577764285918
H113,A Semantic Approach to Decidability in Epistemic Planning (Extended Version),0,ALL,historical,0.6019690194534879,0.5774374730354479,-9.645607694612941,0.6336165260307914,0.5983996240171232,5.103302911388794e-16,0.985612920038333
H114,Reinforcement Learning-based Non-Autoregressive Solver for Traveling Salesman Problems,0,ALL,historical,0.41641534939447655,0.8498099828249523,-8.840894919938574,0.43830768451965685,0.8806598081265014,0.11559313294321008,1.344156826474952
H115,Literal-Aware Knowledge Graph Embedding for Welding Quality Monitoring: A Bosch Case,0,ALL,historical,0.7237982974732291,0.838564548868805,-9.645607694612941,0.7618507729988321,0.8690061421184853,5.103302911388794e-16,1.3046855320938553
H116,"A criterion for Artificial General Intelligence: hypothetic-deductive reasoning, tested on ChatGPT",0,ALL,historical,0.5420362646613659,0.6016908612966179,-6.691992818558944,0.5705329076722992,0.6235334594440708,0.42427261971690267,2.0159346429853526
H117,Pre-Trained Large Language Models for Industrial Control,0,ALL,historical,0.824155687576261,0.1430742739598394,-7.801175501321305,0.8674842837338694,0.1482681601767731,0.26494384385804043,1.4749615647736152
H118,Biomedical Knowledge Graph Embeddings with Negative Statements,0,ALL,historical,0.6735321938152912,0.8538556902247831,-8.74973171614964,0.7089420136647362,0.8848523829073096,0.1286882902052125,1.5967562427706679
H119,No Length Left Behind: Enhancing Knowledge Tracing for Modeling Sequences of Excessive or Insufficient Lengths,0,ALL,historical,0.33943142462270526,0.9201618079372101,-9.096306701559147,0.35727645965962995,0.9535655471233003,0.07890445474983114,1.2459347423009222
